"REF_DATE","GEO","DGUID","Gender","Age group","Indicators ","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Perceived mental health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536902","2.3.2.5.7","0","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","Number of persons","Number","223","units","0","v1792536903","2.3.2.6.1","64200","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536904","2.3.2.6.2","60500","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","High 95% confidence interval, number of persons","Number","223","units","0","v1792536905","2.3.2.6.3","67600","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","Percentage","Percent","239","units","0","v1792536906","2.3.2.6.4","79.4","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","Low 95% confidence interval, percentage","Percent","239","units","0","v1792536907","2.3.2.6.5","74.8","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","High 95% confidence interval, percentage","Percent","239","units","0","v1792536908","2.3.2.6.6","83.4","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Has a regular health care provider","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536909","2.3.2.6.7","0","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Number of persons","Number","223","units","0","v1792536910","2.3.2.7.1","69400","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536911","2.3.2.7.2","66000","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792536912","2.3.2.7.3","72200","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Percentage","Percent","239","units","0","v1792536913","2.3.2.7.4","86.6","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792536914","2.3.2.7.5","82.3","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792536915","2.3.2.7.6","90.0","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536916","2.3.2.7.7","1","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792536917","2.3.2.8.1","52000","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536918","2.3.2.8.2","47800","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792536919","2.3.2.8.3","56000","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792536920","2.3.2.8.4","75.3","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792536921","2.3.2.8.5","70.1","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792536922","2.3.2.8.6","79.8","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536923","2.3.2.8.7","1","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792536924","2.3.2.9.1","","F","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536925","2.3.2.9.2","","F","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792536926","2.3.2.9.3","","F","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","Percentage","Percent","239","units","0","v1792536927","2.3.2.9.4","9.1","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792536928","2.3.2.9.5","6.4","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792536929","2.3.2.9.6","12.8","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Quality of consultation in the past 12 months - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536930","2.3.2.9.7","-1","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","Number of persons","Number","223","units","0","v1792536931","2.3.2.10.1","40900","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536932","2.3.2.10.2","36400","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792536933","2.3.2.10.3","45000","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","Percentage","Percent","239","units","0","v1792536934","2.3.2.10.4","52.0","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792536935","2.3.2.10.5","46.6","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792536936","2.3.2.10.6","57.3","","","","1"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Experienced difficulties getting non-urgent primary health care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792536937","2.3.2.10.7","0","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a medical specialist for an initial consultation in the past 12 months","Number of persons","Number","223","units","0","v1792536938","2.3.2.11.1","27200","","","","0"
"2024","Newfoundland and Labrador","2021A000210","Women+","18 to 44 years","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792536939","2.3.2.11.2","23200","","","","0"
